id,customer_id,customer_name,customer_type,contact_person,contact_phone,address,warehouse_code,warehouse_name,delivery_type,default_region,status,created_at,updated_at
681,HZ2024042500005,石家庄皇金科技有限公司（吾自欢餐饮）,普通客户,李先生,19213111317,河北省石家庄市藁城区皇金冷链,,,仓配一体（整合）,河北省,ACTIVE,2024-04-25 11:22:26,2026-05-13 17:24:36.909732
682,HZ2024042500004,石家庄皇金科技有限公司（犟骨头）,普通客户,李先生,19213111316,河北省石家庄市藁城区皇金冷链,,,仓配一体（整合）,河北省,ACTIVE,2024-04-25 11:21:47,2026-05-13 17:24:36.909732
683,HZ2024042400002,山东尚泽食品有限公司,普通客户,,,山东省德州市武城县广运北方街南东风路西7-1165院内15号车间,,,仓配一体,山东省,ACTIVE,2024-04-24 14:02:40,2026-05-13 17:24:36.909732
684,HZ2024041900002,苏州市味知香食品股份有限公司,普通客户,,,江苏省苏州市吴中区郭巷淞芦路1778吴淞江工厂,,,仓配一体,江苏省,ACTIVE,2024-04-19 10:54:24,2026-05-13 17:24:36.909732
685,HZ2024041700001,四川八笑仙供应链管理有限公司,普通客户,,,四川省成都市锦江区磨房街80号花样年·喜年广场A座3902,,,仓配一体,四川省,ACTIVE,2024-04-17 18:26:26,2026-05-13 17:24:36.909732
686,HZ2024041100004,合肥市明艳食品科技有限责任公司,普通客户,傅启豹,,安徽省合肥市长丰县双凤开发区永迪油脂7栋1楼综合办公室,,,零担整车运输,安徽省,ACTIVE,2024-04-11 17:45:46,2026-05-13 17:24:36.909732
687,HZ2024041100002,广州依然供应链管理有限公司,VIP,梁丽莹,15626204809,广东省广州市天河区沙太南路227号二楼中断自编2016房之061,,,仓配一体,广东省,ACTIVE,2024-04-11 15:08:58,2026-05-13 17:24:36.909732
688,HZ2024041100001,安徽中远供应链管理有限公司,VIP,郭四季,,安徽省亳州市蒙城县经济开发区经三路与纬三路交口,,,仓配一体,安徽省,ACTIVE,2024-04-11 08:53:43,2026-05-13 17:24:36.909732
689,HZ2024040900003,珠海冰都食品有限公司,普通客户,颜小姐,18923375417,广东省珠海市香洲区南屏科技工业园屏西三路八号五楼珠海冰都食品,,,仓配一体,广东省,ACTIVE,2024-04-09 15:12:17,2026-05-13 17:24:36.909732
690,HZ2024032900003,上海曌瑞食品有限公司,普通客户,,,上海市上海城区浦东新区浦东新区浦三路21弄55、56号1401室,,,零担整车运输,上海市,ACTIVE,2024-03-29 18:03:39,2026-05-13 17:24:36.909732
691,HZ2024032800001,长沙平口餐饮管理有限公司,普通客户,周佳,18032857171,湖南省长沙市芙蓉区定王台街道五一大道766号行政公馆26029,,,仓配一体,湖南省,ACTIVE,2024-03-28 11:30:21,2026-05-13 17:24:36.909732
692,HZ2024032500002,大连宇沫食品有限公司,VIP,15998489800,15998489800,辽宁省大连市西岗区辽宁省大连市西岗区工人村工四街1号-3,,,仓配一体,辽宁省,ACTIVE,2024-03-25 16:51:17,2026-05-13 17:24:36.909732
693,HZ2024031900001,四川八笑仙（五里关）供应链管理有限公司,普通客户,,,四川省成都市锦江区磨房街80号花样年·喜年广场A座3902,,,仓配一体,四川省,ACTIVE,2024-03-19 11:20:56,2026-05-13 17:24:36.909732
694,HZ2024031200002,锅圈欢欢食品（湖北）有限公司,普通客户,,,湖北省荆州市石首市经济开发区管委会四楼湖北欢欢食品科技有限公司,,,仓配一体,湖北省,ACTIVE,2024-03-12 14:15:17,2026-05-13 17:24:36.909732
695,HZ2024031200001,青岛瑾飞供应链服务有限公司,VIP,李瑨,18562553342,山东省青岛市李沧区大崂路1164-5乐客金街b区二楼谨食办公室（c2入口进来）,,,仓配一体,山东省,ACTIVE,2024-03-12 10:18:48,2026-05-13 17:24:36.909732
696,HZ2024031000001,杭州蓝塞夫商业管理有限公司,VIP,林健辉,,浙江省杭州市滨江区长河街道滨康路308号聚财大厦2幢1605室,,,仓配一体,浙江省,ACTIVE,2024-03-10 13:24:40,2026-05-13 17:24:36.909732
697,HZ2024030800001,安徽庐大牛供应链管理有限公司,普通客户,王海林,17356501126,安徽省合肥市包河区中山路1298号佳源广场2幢C-办-4107室,,,仓配一体,安徽省,ACTIVE,2024-03-08 14:15:51,2026-05-13 17:24:36.909732
698,HZ2024030700003,上海溪提科技有限公司,SVIP,吴林,13120506680,安徽省蚌埠市禹会区燕山路966号冠宜大厦2号楼1111室,,,仓配一体,安徽省,ACTIVE,2024-03-07 15:51:19,2026-05-13 17:24:36.909732
699,HZ2024030700002,浙江力醒科技有限公司宁波第二分公司,SVIP,吴林,13395624996,安徽省蚌埠市禹会区燕山路966号冠宜大厦2号楼1156室,,,仓配一体,安徽省,ACTIVE,2024-03-07 15:48:31,2026-05-13 17:24:36.909732
700,HZ2024030500001,宋河酒业,普通客户,,,河南省郑州市金水区农业路与花园路国贸360A栋13楼,,,零担整车运输,河南省,ACTIVE,2024-03-05 11:40:46,2026-05-13 17:24:36.909732
701,HZ2024022600003,上海隐榆供应链管理有限公司,SVIP,,13633337779,河北省秦皇岛市海港区和月大街16号院内,,,仓配一体,河北省,ACTIVE,2024-02-26 16:36:54,2026-05-13 17:24:36.909732
702,HZ2024022600002,山东华鸭食品销售有限公司,普通客户,武海明,18660960819,山东省临沂市兰山区颐高上海街一期-A栋-A座1203,,,仓配一体,山东省,ACTIVE,2024-02-26 14:40:54,2026-05-13 17:24:36.909732
703,HZ2024022500001,成都茶悦舞餐饮管理有限公司,SVIP,刘亚斌,15680780535,四川省成都市武侯区长华路19号高翔路万科汇智中心,,,仓配一体,四川省,ACTIVE,2024-02-25 08:54:00,2026-05-13 17:24:36.909732
704,HZ2024022300002,淮安十三式餐饮管理有限公司,普通客户,姬俊,,浙江省杭州市萧山区宁围街道明华国际中心2702-9室,,,仓配一体,浙江省,ACTIVE,2024-02-23 14:53:40,2026-05-13 17:24:36.909732
705,HZ2024021900001,武汉昱滔智歆商贸有限公司,VIP,简宏波,13296529080,湖北省武汉市江汉区江兴路79号鸿鹄科技园1号楼207室,,,仓配一体,湖北省,ACTIVE,2024-02-19 15:20:55,2026-05-13 17:24:36.909732
706,HZ2024021100001,北京鱼道天下供应链管理有限公司,SVIP,马海涛,18010136207,北京市北京城区通州区西集镇网安园创新中心1号,,,仓配一体,北京市,ACTIVE,2024-02-11 10:00:57,2026-05-13 17:24:36.909732
707,HZ2024012900003,锅圈食品（上海）股份有限公司（设备）,普通客户,,,上海市上海城区黄浦区外滩街道上海威斯汀大饭店,,,KA（仅指锅圈）,上海市,ACTIVE,2024-01-29 14:53:19,2026-05-13 17:24:36.909732
708,HZ2024012900001,长沙市天心区梦之兰商贸行,普通客户,张兰兰,,湖南省长沙市岳麓区西湖街道滨湖路湖韵佳苑,,,仓配一体,湖南省,ACTIVE,2024-01-29 10:02:29,2026-05-13 17:24:36.909732
709,HZ2024012400001,瑞丽市鲜野农业发展有限公司,普通客户,段必清,13608769237,云南省德宏傣族景颇族自治州瑞丽市中国（云南）自由贸易试验区德宏片区瑞丽市麓川路北段3号S3栋104号,,,仓配一体,云南省,ACTIVE,2024-01-24 10:41:34,2026-05-13 17:24:36.909732
710,HZ2024011500001,四川书亦智慧供应链管理有限公司（杭州）,SVIP,柴丹丹,,四川省成都市武侯区长华路19号万科汇智中心书亦烧仙草供应链（3楼）,,,仓配一体,四川省,ACTIVE,2024-01-15 14:32:50,2026-05-13 17:24:36.909732
711,HZ2024011400001,河南华丘农业科技有限公司-禁用,普通客户,程甜,13103816682,河南省郑州市二七区大学路街道绿地滨湖国际城一区3号楼905,,,零担整车运输,河南省,ACTIVE,2024-01-14 11:06:07,2026-05-13 17:24:36.909732
712,HZ2024011300001,无锡金聚供应链服务有限公司,普通客户,张洪伟,15262440928,江苏省无锡市梁溪区通惠西路 11 号蓉运壹号文创园31号楼 102,,,仓配一体,江苏省,ACTIVE,2024-01-13 16:25:31,2026-05-13 17:24:36.909732
713,HZ2024011200010,安徽汇旺餐饮管理有限公司,SVIP,梁诚,17355739789,安徽省蚌埠市禹会区长青南路1251号,,,仓配一体,安徽省,ACTIVE,2024-01-12 10:34:04,2026-05-13 17:24:36.909732
714,HZ2024010800001,山东泉润食品有限公司,普通客户,,,山东省临沂市沂南县山东泉润食品有限公司,,,零担整车运输,山东省,ACTIVE,2024-01-08 11:03:30,2026-05-13 17:24:36.909732
715,HZ2023121000001,北京四有青年餐饮管理有限公司,SVIP,杨勇,15299918105,河北省石家庄市长安区建华北大街26号中恒大厦北塔905,,,仓配一体,河北省,ACTIVE,2023-12-10 16:53:18,2026-05-13 17:24:36.909732
716,HZ2023120800001,杭州厨餐丰壹供应链管理有限公司,普通客户,,,浙江省杭州市钱塘区下沙街道泰美国际大厦1幢905室,,,仓配一体,浙江省,ACTIVE,2023-12-08 15:34:21,2026-05-13 17:24:36.909732
717,HZ2023120600002,青岛吴可心餐饮管理有限公司,普通客户,,,山东省青岛市李沧区李沧区书院路中防商街负二楼S113可心粗粮捞面,,,仓配一体,山东省,ACTIVE,2023-12-06 11:34:01,2026-05-13 17:24:36.909732
718,HZ2023120400001,长沙飞狐物流有限公司,普通客户,朱源,,湖南省长沙市长沙县县城内新安路早安星城3-308,,,仓配一体,湖南省,ACTIVE,2023-12-04 11:04:30,2026-05-13 17:24:36.909732
719,HZ2023110900002,山东锦尚食品有限公司,普通客户,金增辉,,山东省济南市历下区泉城路26号世贸国际广场A座508,,,仓配一体,山东省,ACTIVE,2023-11-09 14:03:55,2026-05-13 17:24:36.909732
720,HZ2023110400001,长春市齐志餐饮管理有限公司,普通客户,杨阳,15948309111,上海市上海城区松江区港镇叶新支线310号4栋1层1673室,,,仓配一体,上海市,ACTIVE,2023-11-04 10:45:51,2026-05-13 17:24:36.909732
721,HZ2023110200001,河南两地餐饮管理有限公司,普通客户,王树彬,18595808757,河南省新乡市红旗区新二街1625号新乡大数据产业园14号数据大厦C区21层2108,,,仓配一体,河南省,ACTIVE,2023-11-02 09:21:30,2026-05-13 17:24:36.909732
722,HZ2023101900001,长沙牛久哥品牌管理有限公司,VIP,黎忠良,,湖南省长沙市芙蓉区隆平科技园长星路200号金茶科技园1楼牛久哥,,,仓配一体,湖南省,ACTIVE,2023-10-19 09:57:59,2026-05-13 17:24:36.909732
723,HZ2023101300001,四川餐链智科技有限公司,VIP,卢香秀,17602942865,四川省成都市双流区天府五街168号2栋5A02,,,仓配一体,四川省,ACTIVE,2023-10-13 09:53:02,2026-05-13 17:24:36.909732
724,HZ2023101200002,安徽洪通通供应链管理有限责任公司,普通客户,杨祖宇,13855225766,安徽省蚌埠市禹会区纬四街道秀水新村二村14号商用房1号-417,,,仓配一体,安徽省,ACTIVE,2023-10-12 11:51:45,2026-05-13 17:24:36.909732
725,HZ2023100700002,郑州澎锣旺商贸有限公司,普通客户,谷朝印,13526666043,河南省郑州市惠济区绿环路 166号毛庄印刷厂1号库一层东15-1,,,仓配一体,河南省,ACTIVE,2023-10-07 11:52:23,2026-05-13 17:24:36.909732
726,HZ2023092500004,山东刘一碗餐饮有限公司,普通客户,刘永林,13335188735,山东省济南市市中区二环南路8677号刘一碗餐饮,,,仓配一体,山东省,ACTIVE,2023-09-25 15:48:25,2026-05-13 17:24:36.909732
727,HZ2023092500001,成都特斯特食品有限公司,普通客户,何倩,18010694548,四川省成都市大邑县大安路88号特斯特食品有限公司,,,零担整车运输,四川省,ACTIVE,2023-09-25 11:24:22,2026-05-13 17:24:36.909732
728,HZ2023092100002,江西花刀串供应链管理有限公司,普通客户,王志军,15297556000,江西省南昌市新建区枫林街道世纪新宸中心,,,仓配一体,江西省,ACTIVE,2023-09-21 16:22:26,2026-05-13 17:24:36.909732
729,HZ2023092100001,建邺按时达食品中心,普通客户,彭祖贵,13814079968,江苏省南京市建邺区长虹路275号,,,仓配一体,江苏省,ACTIVE,2023-09-21 10:51:50,2026-05-13 17:24:36.909732
730,HZ2023091500003,山东得到餐饮管理有限公司,VIP,王洪瑞,15288850198,山东省济南市历下区趵泉北路12号三联商厦8楼B808室,,,仓配一体,山东省,ACTIVE,2023-09-15 17:30:40,2026-05-13 17:24:36.909732
731,HZ2023091500001,安徽凡阳食品有限公司,普通客户,王雪勤,15000111722,安徽省亳州市利辛县城关镇世纪大道东侧天钧食品二号,,,仓配一体,安徽省,ACTIVE,2023-09-15 15:07:35,2026-05-13 17:24:36.909732
732,HZ2023091300003,郑州中端详供应链管理有限公司,普通客户,吴敬,15856908217,河南省郑州市二七区河南省郑州市二七区福寿街88 号正弘凯宾城2号南写字楼45楼4510 小凤阁,,,仓配一体,河南省,ACTIVE,2023-09-13 17:46:34,2026-05-13 17:24:36.909732
733,HZ2023091200001,大连佰强食品有限公司,普通客户,白小强,15940820975,辽宁省大连市甘井子区西北路872-6号-5,,,仓配一体,辽宁省,ACTIVE,2023-09-12 08:37:12,2026-05-13 17:24:36.909732
734,HZ2023090700001,海南启味智慧供应链管理有限公司,VIP,梁华静,13991258005,海南省澄迈县生态智慧新城新型城镇化建设项目-腾讯生态村（一期）E-1楼3层303户02室,,,仓配一体,海南省,ACTIVE,2023-09-07 16:50:46,2026-05-13 17:24:36.909732
735,HZ2023090600001,味莱美食（沈阳）食品加工有限公司,普通客户,颜廷海,15840172152,"辽宁省沈阳市新民市辽河大0号楼北侧
街50号楼北侧",,,零担整车运输,辽宁省,ACTIVE,2023-09-06 14:55:01,2026-05-13 17:24:36.909732
736,HZ2023090400003,河南友利餐饮管理有限公司,普通客户,,,河南省驻马店市驿城区爱克广场,,,仓配一体,河南省,ACTIVE,2023-09-04 11:22:11,2026-05-13 17:24:36.909732
737,HZ2023090200002,天津市宝坻区福星食品销售店,普通客户,李正,13516221895,天津市天津城区宝坻区南关大街180号新都汇1-109号碗秀山城办公室,,,仓配一体,天津市,ACTIVE,2023-09-02 19:48:00,2026-05-13 17:24:36.909732
738,HZ2023090200001,成华区茗益源商贸部（个体工商户）,VIP,晋良华,13678102887,四川省成都市武侯区中国(四川)自由贸易试验区成都高新区锦城大道666号5栋8层6号,,,仓配一体,四川省,ACTIVE,2023-09-02 09:29:36,2026-05-13 17:24:36.909732
739,HZ2023082800001,山东龙炎时代食品科技有限公司,普通客户,董蒙蒙,15863152535,山东省德州市临邑县西安路西150米临盘街道办事处513国道西段路北1427号,,,仓配一体,山东省,ACTIVE,2023-08-28 16:46:51,2026-05-13 17:24:36.909732
740,HZ2023082500001,海南琬堂供应链管理有限公司,普通客户,张琬晨,13482202086,上海市上海城区浦东新区周浦镇周康路28号周浦国际商务中心F座20楼,,,仓配一体,上海市,ACTIVE,2023-08-25 09:11:35,2026-05-13 17:24:36.909732
741,HZ2023082100002,山东会顶食品有限公司,普通客户,韩振兴,15949796464,山东省泰安市岱岳区金光大道与长城路交叉口东北160米,,,零担整车运输,山东省,ACTIVE,2023-08-21 15:37:02,2026-05-13 17:24:36.909732
742,HZ2023081700001,咸恒瑧选（天津）供应链有限公司,普通客户,陈劲烨,13393028336,天津市天津城区河西区黑牛城道与太湖路交叉口双迎大厦1-1-605B室,,,仓配一体,天津市,ACTIVE,2023-08-17 18:42:33,2026-05-13 17:24:36.909732
743,HZ2023081300001,哈尔滨盛耀餐饮管理有限公司南岗分公司,普通客户,孙永生,15546692922,黑龙江省哈尔滨市香坊区启智路2-3号四季芳洲小区6栋6单元1层1号（住宅）,,,仓配一体,黑龙江省,ACTIVE,2023-08-13 11:38:38,2026-05-13 17:24:36.909732
744,HZ2023081100001,锅圈（上海）进出口贸易有限公司（鹿邑仓）,普通客户,,,上海市上海城区闵行区申昆路 2377 号 4幢901-2557室,,,仓储,上海市,ACTIVE,2023-08-11 13:35:34,2026-05-13 17:24:36.909732
745,HZ2023080700001,鹤壁味鲜达食品有限公司,普通客户,,,河南省安阳市汤阴县人民大道与南三环交叉口西南角-永达道口食品有限公司,,,零担整车运输,河南省,ACTIVE,2023-08-07 08:52:03,2026-05-13 17:24:36.909732
746,HZ2023080400001,沈阳郝丽哒储运服务有限公司,SVIP,13478827255,13478827255,辽宁省沈阳市法库县慈恩寺乡慈恩寺村,,,仓配一体,辽宁省,ACTIVE,2023-08-04 14:17:29,2026-05-13 17:24:36.909732
747,HZ2023072900001,悦森（河南）食品科技有限公司,普通客户,张浩宇,13771861256,河南省郑州市二七区马寨镇笃勤路2号郑投科技创新园2号楼2楼226室,,,仓配一体,河南省,ACTIVE,2023-07-29 10:43:00,2026-05-13 17:24:36.909732
748,HZ2023072700003,眉山市东坡区财财五味调味品经营部,普通客户,王田甜,13330950821,四川省眉山市东坡区渝州路215号,,,仓配一体,四川省,ACTIVE,2023-07-27 19:09:08,2026-05-13 17:24:36.909732
749,HZ2023071700001,连云港沙胆彪供应链管理有限公司,VIP,冉婷婷,13688199129,四川省成都市武侯区中国四川自由贸易试验区成都高新区天府大道北段1700号6栋1单元9层912号,,,仓配一体,四川省,ACTIVE,2023-07-17 15:30:41,2026-05-13 17:24:36.909732
750,HZ2023071600001,湖南亿禾食品有限公司,普通客户,官聪,17681812802,湖南省长沙市雨花区环保中路29号宏禹集团2号楼亿禾食品,,,零担整车运输,湖南省,ACTIVE,2023-07-16 11:07:41,2026-05-13 17:24:36.909732
751,HZ2023071400001,四川书亦智慧供应链管理有限公司（济南）,SVIP,马,,山东省济南市历城区高新区遥墙街道临港路3153号丰树济南国际物流园2号库A单元,,,仓配一体,山东省,ACTIVE,2023-07-14 11:27:53,2026-05-13 17:24:36.909732
752,HZ2023070400001,浙江茶大咖贸易有限公司,普通客户,董福鲁,13335975979,浙江省金华市金东区畅途物流5号门,,,仓配一体,浙江省,ACTIVE,2023-07-04 13:31:33,2026-05-13 17:24:36.909732
753,HZ2023070100001,扬州万物可冒供应链管理有限公司,普通客户,姜江,,江苏省扬州市广陵区连心路59号6幢一楼,,,仓配一体,江苏省,ACTIVE,2023-07-01 08:49:02,2026-05-13 17:24:36.909732
754,HZ2023061900002,成都顺祥合吉供应链管理有限公司,普通客户,周阳,15198017653,四川省成都市青白江区桂平大道2021号,,,仓配一体,四川省,ACTIVE,2023-06-19 12:40:34,2026-05-13 17:24:36.909732
755,HZ2023061500002,河南上黎供应链管理有限公司,VIP,王懂,15517176488,河南省郑州市管城回族区紫荆山路裕鸿国际C座511,,,仓配一体,河南省,ACTIVE,2023-06-15 16:09:07,2026-05-13 17:24:36.909732
756,HZ2023061400001,宁国荃安食品有限公司,普通客户,唐健/曾露,18668177056,安徽省宣城市宁国市国大道华贝城市广场3-18001,,,零担整车运输,安徽省,ACTIVE,2023-06-14 11:06:31,2026-05-13 17:24:36.909732
757,HZ2023060700001,杭州榴先绅电子商务有限公司,普通客户,于国玺,,浙江省杭州市萧山区港汇中心1号楼2906b,,,仓配一体,浙江省,ACTIVE,2023-06-07 14:12:04,2026-05-13 17:24:36.909732
758,HZ2023052700004,谦合（山东）食品开发有限公司,普通客户,王东生,15610347779,山东省泰安市岱岳区大汶口镇王庄村,,,零担整车运输,山东省,ACTIVE,2023-05-27 15:36:31,2026-05-13 17:24:36.909732
759,HZ2023052600002,山东梓业贸易有限公司,普通客户,马业鹏,13918345079,山东省济南市槐荫区演马路与泰安路交叉口西180米首诺城市之光西座1006,,,仓配一体,山东省,ACTIVE,2023-05-26 15:26:02,2026-05-13 17:24:36.909732
760,HZ2023052600001,杭州吉柳大任供应链管理有限公司,SVIP,詹彪,18855951286,浙江省杭州市余杭区径山镇后村桥路1-2231,,,仓配一体,浙江省,ACTIVE,2023-05-26 14:45:47,2026-05-13 17:24:36.909732
761,HZ2023052300003,晋江市新塘街道长亿香橱食品商行,普通客户,,,福建省泉州市晋江市新塘街道杏坂社区新兴街6号3楼,,,仓储,福建省,ACTIVE,2023-05-23 16:21:13,2026-05-13 17:24:36.909732
762,HZ2023051300002,喜唐（洛阳）信息科技有限公司,普通客户,常家瑞,15236165276,河南省洛阳市洛龙区正大国际CPL45楼4507号,,,仓配一体,河南省,ACTIVE,2023-05-13 10:27:11,2026-05-13 17:24:36.909732
763,HZ2023051100001,东阳市有米贸易有限公司,普通客户,李浩,13375796366,浙江省金华市东阳市江北街道亭塘社区甘溪西街103号3漏301室,,,仓配一体,浙江省,ACTIVE,2023-05-11 10:30:35,2026-05-13 17:24:36.909732
764,HZ2023050900001,保定霓安商贸有限公司,VIP,胡超鹏,13633380639,河北省保定市竞秀区恒滨路88号荣御商务中心5B-7层-701室,,,仓配一体,河北省,ACTIVE,2023-05-09 08:56:51,2026-05-13 17:24:36.909732
765,HZ2023042700002,太原万鑫物流有限公司（猴子山下）,普通客户,万鑫1,18888888888,山西省晋中市榆次区鸣谦大街2519号北方功能食品产业园五区3号楼,,,仓配一体,山西省,ACTIVE,2023-04-27 09:33:38,2026-05-13 17:24:36.909732
766,HZ2023042400003,无锡韩宴餐饮管理有限公司,普通客户,吴祥,18112470695,江苏省无锡市滨湖区无锡市滨湖区胡埭镇胡埭路8号,,,仓配一体,江苏省,ACTIVE,2023-04-24 17:57:18,2026-05-13 17:24:36.909732
767,HZ2023042400001,长沙仟食味佰食美品牌管理有限公司,普通客户,陈肖,18974888889,湖南省长沙市岳麓区岳麓区,,,仓配一体,湖南省,ACTIVE,2023-04-24 10:46:51,2026-05-13 17:24:36.909732
768,HZ2023041400001,安徽冠道商业管理有限公司,普通客户,严功伟,18671032234,安徽省合肥市蜀山区清溪路120号,,,仓配一体,安徽省,ACTIVE,2023-04-14 13:20:47,2026-05-13 17:24:36.909732
769,HZ2023040400001,烫卤江湖（天津）供应链管理有限公司,VIP,赵挺,13821117193,天津市天津市滨海新区滨海新区,,,仓配一体,天津市,ACTIVE,2023-04-04 11:16:53,2026-05-13 17:24:36.909732
770,HZ2023032700001,湖南曼熊餐饮管理有限公司,普通客户,刘承宽,,湖南省长沙市开福区开福区伍家岭街道芙蓉伍家岭街道芙蓉中路一段65号7栋502室,,,零担整车运输,湖南省,ACTIVE,2023-03-27 09:54:30,2026-05-13 17:24:36.909732
771,HZ2023031700001,西安远见商贸有限责任公司,普通客户,龚凯,18682961983,陕西省西安市未央区太华北路369号大明宫万达广场1甲1507室,,,仓配一体,陕西省,ACTIVE,2023-03-17 10:41:52,2026-05-13 17:24:36.909732
772,HZ2023030300002,厦门万皮思供应链管理有限公司（总）,SVIP,邓景涛,18031195996,河北省石家庄市长安区平安北大街与正东路交口安兴城市广场A座20楼夸父炸串,,,仓配一体,河北省,ACTIVE,2023-03-03 10:50:23,2026-05-13 17:24:36.909732
773,HZ2023022800002,海南耐新昇长电子商务有限公司,普通客户,刘宇航,17733659977,海南省澄迈县澄迈县老城镇高新技术产业示范区海南生态软件园沃克公园C8839,,,仓配一体,海南省,ACTIVE,2023-02-28 16:18:04,2026-05-13 17:24:36.909732
774,HZ2023022600001,鹿邑县野火烧食品有限公司,普通客户,耿海群,13526833218,河南省周口市鹿邑县先进制造业开发区金日路与恒丰路交叉口向南200米路西,,,零担整车运输,河南省,ACTIVE,2023-02-26 13:14:01,2026-05-13 17:24:36.909732
775,HZ2023022400001,山东杨铭宇供应链科技有限公司,SVIP,王鹏,13256118911,山东省济南市长清区平安街道顺达路济南奔腾供应链产业园园仓库一,,,仓配一体,山东省,ACTIVE,2023-02-24 15:10:46,2026-05-13 17:24:36.909732
776,HZ2023020200002,武汉德志聚商贸有限公司,VIP,姜欢,18986265727,湖北省武汉市黄陂区武湖大道与青龙路交叉口东南100米武汉星缘工贸五楼五谷渔粉,,,仓配一体,湖北省,ACTIVE,2023-02-02 13:11:27,2026-05-13 17:24:36.909732
777,HZ2023013100001,广州极鲜供应链有限公司,普通客户,邝建东,13236135333,广东省广州市黄埔区云埔三路17号2栋201房,,,仓配一体,广东省,ACTIVE,2023-01-31 15:06:48,2026-05-13 17:24:36.909732
778,HZ2023011200001,烟台鹏成餐饮管理有限公司,VIP,,,山东省烟台市芝罘区锦华街1号万达金融中心B座605,,,仓配一体,山东省,ACTIVE,2023-01-12 16:56:40,2026-05-13 17:24:36.909732
779,HZ2023010600001,合浦果香园食品有限公司,VIP,柳东杨,,广西壮族自治区北海市合浦县平头岭民营工业园经一路,,,零担整车运输,广西壮族自治区,ACTIVE,2023-01-06 10:11:20,2026-05-13 17:24:36.909732
780,HZ2022120700002,北海玖嘉久食品有限公司,VIP,孙家丽,,广西壮族自治区北海市海城区工业园区科锦路18号,,,零担整车运输,广西壮族自治区,ACTIVE,2022-12-07 13:19:12,2026-05-13 17:24:36.909732
781,HZ2022112200001,润达鑫康商贸（天津）有限公司,普通客户,于秀煌,15122867488,天津市天津市南开区鞍山西道265号时代科贸大厦1102,,,仓配一体,天津市,ACTIVE,2022-11-22 15:20:00,2026-05-13 17:24:36.909732
782,HZ2022112100001,长沙冉宇供应链管理有限公司,普通客户,林建华,18390986860,湖南省长沙市雨花区新兴路159号云冷冷链产业园1栋2212室,,,仓配一体,湖南省,ACTIVE,2022-11-21 20:03:36,2026-05-13 17:24:36.909732
783,HZ2022110300002,长沙鲜晟农产品有限公司,普通客户,熊艳,13975840129,湖南省长沙市开福区秀峰街道大塘村耀兴仓储物流园北1004-1005号房,,,仓配一体,湖南省,ACTIVE,2022-11-03 17:25:35,2026-05-13 17:24:36.909732
784,HZ2022102900001,河南禾盟食品有限公司,普通客户,王国伟,13303921155,河南省鹤壁市淇县产业集聚区淇园北路鹤辉高速北侧路西1000米,,,零担整车运输,河南省,ACTIVE,2022-10-29 16:00:36,2026-05-13 17:24:36.909732
785,HZ2022102600001,锅圈（上海）进出口贸易有限公司,普通客户,,,上海市上海市闵行区兴虹路协信中心,,,仓储,上海市,ACTIVE,2022-10-26 15:43:44,2026-05-13 17:24:36.909732
786,HZ2022101800001,合肥勇亿餐饮管理有限公司,普通客户,李兴亚,18130738080,安徽省合肥市肥东县撮镇镇宣小路合肥宽翔物资有限公司五楼,,,仓配一体,安徽省,ACTIVE,2022-10-18 16:53:16,2026-05-13 17:24:36.909732
787,HZ2022101300001,河南亿仟佳餐饮管理有限公司,普通客户,侯文尚,13193935199,河南省郑州市金水区金水区花园北路62号黄河建工集团家属院16号楼2单元,,,仓配一体,河南省,ACTIVE,2022-10-13 09:57:25,2026-05-13 17:24:36.909732
788,HZ2022092300002,福建省京玺食客食品有限公司,普通客户,冯升英,13171728720,福建省福州市鼓楼区南街街道杨桥路99号三友大厦十层北30室,,,仓配一体,福建省,ACTIVE,2022-09-23 15:51:51,2026-05-13 17:24:36.909732
789,HZ2022091700001,徐州乐加义进出口贸易有限公司,普通客户,张玉乐,15162150845,江苏省徐州市云龙区绿地商务城(B5-3 地块)203号楼,,,仓配一体,江苏省,ACTIVE,2022-09-17 10:17:17,2026-05-13 17:24:36.909732
790,HZ2022091100001,杭州嘉麦供应链管理有限公司,普通客户,董蒙蒙,15221388242,浙江省杭州市拱墅区拱墅区杨六堡16号旺德商务大楼1幢227室,,,仓配一体,浙江省,ACTIVE,2022-09-11 11:05:52,2026-05-13 17:24:36.909732
791,HZ2022090800002,山东锦诚供应链有限公司,普通客户,,18953189070,山东省济南市槐荫区西城西进时代A座2202室,,,仓配一体,山东省,ACTIVE,2022-09-08 16:29:06,2026-05-13 17:24:36.909732
792,HZ2022090600001,郑州森磊商贸有限公司,普通客户,周艳彪,18638526160,河南省郑州市金水区国基路60号国家知识产权创意产业试点园区A座楼10层01号,,,仓配一体,河南省,ACTIVE,2022-09-06 10:52:27,2026-05-13 17:24:36.909732
793,HZ2022082900001,北京鼓山食品有限公司,普通客户,魏广峰,,北京市北京市石景山区八大处高科技园区内6-C号地3号楼,,,零担整车运输,北京市,ACTIVE,2022-08-29 08:57:50,2026-05-13 17:24:36.909732
794,HZ2022081900001,鹿邑县茂源肉业有限公司（干线）,普通客户,王磊,18639015883,河南省周口市鹿邑县产业集聚区志远大道与金日路交叉口西北角50米,,,仓配一体,河南省,ACTIVE,2022-08-19 09:01:37,2026-05-13 17:24:36.909732
