id,store_code,store_name,store_status,owner_code,owner_name,owner_level,third_party_code,province,city,district,address,phone,contact_person,warehouse,balance,created_at,channel,customer_type,salesman,salesman_code,salesman_phone,backup_phone,unload_fee,specified_location_fee,delivery_to_store,delivery_to_locker,transfer_delivery,delivery_time_slot,customer_tags,import_time
555,KH2025110800147,油麻港辣子鸡手擀面（太原迎泽区铜锣湾店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,山西省,太原市,迎泽区,国际公寓B座铜锣湾小区7幢1层A05号商铺,19139880989,李总,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
583,KH2025091500592,油麻巷·辣子鸡手擀面（平顶山甄选店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,平顶山市,新华区,湛北路油麻港辣子鸡（甄选店）,16696966362,刘梦萱,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
556,KH2025110800142,油麻港辣子鸡手擀面（新城区长乐天街店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,陕西省,西安市,新城区,万寿北路58号龙湖西安长乐天街B馆-B1-31,18040093338,张赛男,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
557,KH2025110700467,油麻港辣子鸡手擀面（驻马店泌阳店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,驻马店市,泌阳县,范缜路行政路交叉口往北100米路东,15193495650,李乐,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
558,KH2025110300247,油麻港辣子鸡手擀面（新野店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,南阳市,新野县,汉华街道办事处书院路中兴路交叉口宇信凯旋城C104-105,19913616103,王启慧,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
559,KH2025103001167,油麻港辣子鸡手擀面（济源御驾街店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,济源市,济源市,御驾街南一巷27号油麻港辣子鸡手擀面,15939158032,杨东艳,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
560,KH2025103001150,油麻港辣子鸡擀面（武汉后湖店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,湖北省,武汉市,江岸区,后湖大道116号旭辉星空1-116商铺,17621492184,熊海宁,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
561,KH2025101801290,油麻港辣子鸡手擀面（万达广场未来石店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河北省,保定市,莲池区,东三环未来石万达广场南油麻港辣子鸡手擀面,13032000303,王维峰,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
562,KH2025101601327,油麻港辣子鸡手擀面（蚌埠蚌山万达店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,安徽省,蚌埠市,蚌山区,万达金街3号门 油麻港辣子鸡,18297311127,陈正健,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
563,KH2025101600250,油麻港辣子鸡手擀面（新乡红旗区胖东来店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,新乡市,红旗区,禹洲·嘉誉公元售楼处,19059539471,胡总,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
564,KH2025101500211,油麻港辣子鸡手擀面（迁安店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河北省,唐山市,迁安市,兴安大街与昌盛大路交叉口路南油麻港辣子鸡拌面,15933887520,段美玲,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
565,KH2025101300323,油麻港辣子鸡手擀面（卢氏店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,三门峡市,卢氏县,东城区油麻港辣子鸡手擀面,13949255683,张亮,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
566,KH2025101101009,油麻港辣子鸡手擀面（北大学城店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,惠济区,文化北路英才街交叉口23-19(北大学城地铁站A口步行150米),15737470927,林钦豪,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
567,KH2025101000354,郑州仓-点洛,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,中牟县,祥达路普洛斯物流园A区华鼎冷链（冻库1-8、17-23常温9-16）,18438212624,刘宁,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
568,KH2025101000301,油麻港辣子鸡手擀面（伊川店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,洛阳市,伊川县,人民路兴华北街21号,15237968357,路帅飞,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
569,KH2025100900191,油麻港辣子鸡手擀面（石佛寺店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,南阳市,镇平县,石佛寺镇府前南路29号油麻港辣子鸡手擀面,17613731111,肖壮,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
570,KH2025100800087,油麻港辣子鸡手擀面（洛阳洛宜路店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,洛阳市,洛龙区,洛宜路派出所旁边油麻港辣子鸡手擀面,15836883279,刘燕伟,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
571,KH2025100700122,油麻港辣子鸡手擀面（廊坊广阳万达店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河北省,廊坊市,广阳区,万达金街A2-35油麻港辣子鸡手擀面,13581750657,刘函语,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
572,KH2025092900446,油麻港辣子鸡手擀面（巩义富民路店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,巩义市,紫荆街道富民路2—8号（三荆居楼下）,16638676777,李志朋,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
573,KH2025092900443,油麻港辣子鸡手擀面（雄县店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河北省,保定市,雄县,雄安新区雄县包装城老里街烤骨头,13803281222,陈虹兆,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
574,KH2025092700156,油麻港·辣子鸡手擀面（魏县店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河北省,邯郸市,魏县,礼限南街445,19831053333,杨旭博,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
575,KH2025092700155,油麻港辣子鸡手擀面（濮阳县建新路店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,濮阳市,濮阳县,建新路与国庆路交叉口向北200米路西，油麻港辣子鸡手擀面,17339378165,王,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
576,KH2025092600263,油麻港辣子鸡手擀面（长垣店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,新乡市,长垣市,蒲西街道西关大街62号,17337378036,杨泽润,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
577,KH2025092500662,油麻港辣子鸡手擀面（海亮滨河壹号店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,宁夏回族自治区,银川市,贺兰县,贺兰工业园区海亮滨河壹号商住楼01幢20号房,15825304574,杨婷,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
578,KH2025092300827,油麻港辣子鸡手擀面（崇文路店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,平顶山市,新华区,崇文路与公明路交叉口南200米路东油麻港辣子鸡,15038853594,刘忠伟,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
579,KH2025092200376,油麻港辣子鸡手擀面（柘城店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,商丘市,柘城县,春水街道湖南路58号油麻港辣子鸡店,13192062052,孙榴样,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
580,KH2025092200344,油麻港·辣子鸡手擀面（平顶山高新区店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,平顶山市,卫东区,高新区创业大道高阳小区油麻港,18237506027,刘梦娟,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
581,KH2025092200100,油麻港辣子鸡手擀面（鸡泽县店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河北省,邯郸市,鸡泽县,鸡泽县九鼎东路金帝小区 第三药房东侧油麻港辣子鸡手擀面,17331073868,李明超,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
582,KH2025091800542,油麻港辣子鸡手擀面（民权店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,商丘市,民权县,绿洲街道办事处双塔街近春园二期102,19608774013,高源,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
584,KH2025091500045,油麻港辣子鸡手擀面（社旗店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,南阳市,社旗县,南阳市社旗县赊店路烟草局对面油麻港辣子鸡手擀面,17698887893,李梦,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
585,KH2025091500044,油麻港辣子鸡手擀面（临沂华润中心店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,山东省,临沂市,兰山区,华润中心东下沉广场135号油麻港辣子鸡手擀面华润中心店,16653902399,张源,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
586,KH2025091300207,油麻港辣子鸡手擀面（华强广场店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,中原区,华强广场华强云瓴附4油麻港辣子鸡手擀面,18339289983,翟盼盼,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
587,KH2025091200037,油麻港辣子鸡手擀面（方城张骞大道店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,南阳市,方城县,张骞大道（原交通街8号）三间门面,17513588582,油麻港辣子鸡手擀面,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
588,KH2025091100072,油麻港辣子鸡手擀面（淮阳店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,周口市,淮阳区,柳湖街道明信南路19-21号,15664335333,冯亚宁,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
589,KH2025091100071,油麻港辣子鸡手擀面（鑫苑广场店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,二七区,二七区鑫苑都汇广场(大学南路),15617657313,冯向阳,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
590,KH2025091100070,油麻港辣子鸡手擀面（榆阳上郡路店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,陕西省,榆林市,榆阳区,上郡路二十三幼儿园斜对面油嘛港辣子鸡手擀面,15667744110,冯丽娜,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
591,KH2025091100068,油麻港辣子鸡手擀面（安阳北大街店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,安阳市,文峰区,裴家巷中段油麻港辣子鸡手擀面,15137214728,秦飞,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
592,KH2025090400209,油麻港·辣子鸡手擀面（濮阳龙之光店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,濮阳市,华龙区,尚和路龙之光商铺22#0104号,13213941134,杜慧霞,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
593,KH2025090400208,油麻港辣子鸡手擀面（郑州机场店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,新郑市,新郑机场长安路11-3油麻港辣子鸡手擀面机场店,15137171705,官总油麻港辣子鸡郑州新郑机场店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
594,KH2025090400203,油麻港·辣子鸡手擀面（盛华里店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,管城回族区,明湖办事处第四大街与航海东路交叉处万锦城商铺110号,13783538867,翟飞龙油麻港辣子鸡手擀面,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
595,KH2025090400204,油麻港辣子鸡手擀面（曼哈顿店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,金水区,未来街道金水路220号名门世家7号楼1层8号商铺,13598861673,席伟娜,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
596,KH2025090400201,油麻港·辣子鸡手擀面（月湖广场店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,惠济区,迎宾路街道新城路文创路月湖广场一楼103号,15836200989,李松涛油麻港辣子鸡月湖广场店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
597,KH2025090400202,黄记辣子鸡手擀面,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,商丘市,柘城县,城关镇华景时代广场皇记辣子鸡手擀面（发冷韵通物流）,18137002258,王辉,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
598,KH2025090400200,油麻港辣子鸡手擀面（河大新区店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,金水区,明理路西明德园油麻港辣子鸡河大新区店,13253570936,陈周油麻港辣子鸡河大新区店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
599,KH2025090400197,齐雪宁油麻港金成时代店,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,金水区,黄河路中州大道交叉口黄河路127-17号油麻港辣子鸡拌面（消防队东边有一个地上停车场 从那边进来走几十米就看到了）,15083316813,齐雪宁油麻港辣子鸡金成时代店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
600,KH2025090400199,油麻港·辣子鸡手擀面（白庙店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,金水区,文博西路66-21油麻港炒鸡手擀面,13949020383,杨世豪油麻港炒鸡手擀面白庙店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
601,KH2025090400198,李琳油麻港关虎屯店,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,金水区,经五路丰产路交叉口关虎屯步行街BM1005油麻港辣子鸡关虎屯店,13803991801,李林油麻港辣子鸡关虎屯店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
602,KH2025090400194,油麻港辣子鸡手擀面（紫东路店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,管城回族区,航海东路街道紫辰路与紫东路交叉口向东30米路北(张仲景大药房右手边),18530829158,田纪红油麻港辣子鸡紫东路店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
603,KH2025090400196,油麻港辣子鸡手擀面（橄榄城店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,二七区,橄榄城都市广场（贺江路78-21号）油麻港辣子鸡橄榄城店,17319783679,黄群友,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
604,KH2025090400195,油麻港·辣子鸡手擀面（东十里铺店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,金水区,郑东新区十里铺街路西38号楼与商务楼之间油麻港辣子鸡东十里铺店,18037134223,丁录霞油麻港东十里铺店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
605,KH2025090400192,油麻港辣子鸡手擀面（海亮时代店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,金水区,海亮时代广场3号楼118,13592559177,马文博,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
606,KH2025090400193,油麻港·辣子鸡手擀面（郑东商业中心店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,金水区,郑东商业中心C区6号楼113号,15638216896,孙倩,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
607,KH2025090400189,油麻港·辣子鸡手擀面（亚细亚店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,二七区,西大街西口150号永桂坊201号五里关火锅,15378765165,游翔,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
608,KH2025090400191,油麻港辣子鸡手擀面（祭城店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,金水区,祭城路街道正光北街与陈庄街交叉口向北50米路西郑河二期东门,15637167165,高强油麻港辣子鸡祭城店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
610,KH2025090400188,陈颖油麻港中原万达店,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,中原区,中原万达金街商铺8-187油麻港辣子鸡手擀面,15093106147,陈颖油麻港辣子鸡中原万达店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
611,KH2025090400186,油麻港辣子鸡手擀面（商丘店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,商丘市,梁园区,团结西路与桂林路往东 50 米油麻港辣子鸡手擀面,15239916835,李梦寒油麻港辣子鸡商丘新师店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
612,KH2025090400187,油麻港·辣子鸡手擀面（泰州北大街店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,江苏省,泰州市,姜堰区,北大街80号,17768707887,周时乐油麻港辣子鸡江苏泰州,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
613,KH2025090400183,油麻港辣子鸡手擀面（林州市人民广场店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,安阳市,林州市,振林路紫云街油麻港辣子鸡拌面,15136447612,刘豪油麻港林州紫云街店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
614,KH2025090400182,王新端油麻港宝相寺店,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,新郑市,南龙湖镇宝相寺步行街南一街升达大学学人会馆北门东2间,15238030709,王新端油麻港宝相寺店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
615,KH2025090400185,油麻港辣子鸡手擀面（磨李社区店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,金水区,龙子湖街道磨里社区东门向北20米路西,18239795188,许洛洛油麻港辣子鸡磨李社区店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
616,KH2025090400184,油麻港·辣子鸡手擀面（濮阳南海花园店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,濮阳市,濮阳县,顺河路与挥公大道交叉口南关桥,18239370807,王威油麻港辣子鸡濮阳南海花园店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
617,KH2025090400180,油麻港辣子鸡手擀面（延安上城二号生活广场店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,陕西省,延安市,宝塔区,新区上城二号C号楼一层DK2-C-102-2号,13488248893,黄亮油麻港辣子鸡陕西延安,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
618,KH2025090400181,油麻港辣子鸡手擀面（凤凰茶城店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,金水区,凤凰台街道未来路699号升龙凤凰城C区4号楼12-1商铺,18037190715,王亚东油麻港辣子鸡凤凰茶城店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
619,KH2025090400179,油麻港辣子鸡手擀面（西史赵店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,金水区,王寨街西史赵小区-二期油麻港辣子(西史赵分店),17638181880,刘总油麻港辣子鸡西史赵店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
620,KH2025090400178,油麻港辣子鸡手擀面（光之谷店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,管城回族区,文德路13号1号楼1层127号,17337122212,李森涛,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
621,KH2025090400176,油麻港辣子鸡手擀面（康桥华城店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,二七区,大学路长城康桥华城商业街9号楼一层西侧,17398997003,王霞油麻港辣子鸡康桥华城店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
622,KH2025090400173,油麻港辣子鸡手擀面（尉氏店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,开封市,尉氏县,城关镇行政北路永美大公馆南门向东200米油麻港辣子鸡手擀面,18530115250,高雨油麻港辣子鸡开封尉氏店16668252180,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
623,KH2025090400175,油麻港辣子鸡手擀面（安阳万达店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,安阳市,文峰区,中华路街道万达金街A44-1号商铺豫北冷库,17637201986,郑文甫油麻港辣子鸡安阳万达店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
624,KH2025090400174,油麻港·辣子鸡手擀面（龙湖锦艺城店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,新郑市,龙湖镇双湖大道锦艺城,19037802765,翟科维油麻港锦艺城店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
625,KH2025090400170,油麻港辣子鸡手擀面（滑县店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,安阳市,滑县,正德豪城17-05铺油麻港辣子鸡手擀面张衡收,17839182918,张衡油麻港辣子鸡安阳市滑县店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
626,KH2025090400171,油麻港·辣子鸡手擀面（泰州海陵金鹰店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,江苏省,泰州市,海陵区,鼓楼北路鼓楼大桥南侧路东56-103室校长火锅排档收,18576296999,匡俊油麻港辣子鸡泰州鼓楼店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
627,KH2025090400172,油麻港辣子鸡手擀面（济南店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,山东省,济南市,槐荫区,纬十路31号老百姓大药房对过油麻港辣子鸡手擀面（原朱二妹串串香）,18236906832,李媛媛,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
628,KH2025090400167,油麻港辣子鸡手擀面（马寨店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,二七区,马寨工业路妙可奶业西边油麻港辣子鸡手擀面,15093456435,魏总油麻港郑州马寨店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
629,KH2025090400168,油麻港辣子鸡手擀面（新密店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,新密市,雪花街油麻港辣子鸡,15093380273,侯鹏展油麻港辣子鸡新密雪花街店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
630,KH2025090400169,油麻港辣子鸡手擀面（平顶山万达店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,平顶山市,卫东区,建设路街道矿工路99号瑞星花园西侧第9间门面,18821518098,平顶山卫东万达店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
631,KH2025090400164,油麻港辣子鸡手擀面（二七万达店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,二七区,二七万达广场1-134正西方向40米二七万达1号院往北50米，油麻港辣子鸡手擀面,13071049528,李国庆,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
632,KH2025090400166,油麻港辣子鸡手擀面（周口五一路店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,周口市,川汇区,五一路政道停车场斜对面油麻港辣子鸡,15993206857,张锦辉油麻港周口五一路店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
633,KH2025090400165,油麻港辣子鸡手擀面（邯郸中央公园店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河北省,邯郸市,邯山区,超盟市场冷库,13785009320,石天华油麻港辣子鸡邯郸中央公园店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
634,KH2025090400163,油麻港辣子鸡手擀面（平顶山新华区店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,平顶山市,新华区,未来路油麻港辣子鸡手擀面（平顶山学院店）,15649461012,李信可油麻港平顶山新华区店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
635,KH2025090400161,油麻港辣子鸡手擀面（杭州未来广场店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,浙江省,杭州市,余杭区,五常街道向往街990号银天金城6幢122号,17376590551,杨耀东,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
636,KH2025090400160,油麻港辣子鸡手擀面（南阳都市春天店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,南阳市,卧龙区,百里奚北路南阳市第六十六小学西230米香菜网,13937791009,张宏基油麻港南阳都市春天店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
